1,30,509
1,51,785
1,53,854
1,69,751
1,76,863
1,79,211
1,80,184
1,85,908
1,86,953
1,93,465
1,105,680
1,115,228
1,118,168
1,129,286
1,150,736
1,156,687
1,162,120
1,164,170
1,186,714
1,187,567
1,191,719
2,9,266
2,19,215
2,20,671
2,22,963
2,23,712
2,31,513
2,32,250
2,34,767
2,58,304
2,117,439
2,127,187
2,138,803
2,140,254
2,147,390
2,149,504
2,159,264
2,174,258
2,183,197
3,14,612
3,40,617
3,44,920
3,54,984
3,57,286
3,61,137
3,88,851
3,89,578
3,92,808
3,95,122
3,114,882
3,135,6
3,165,388
3,167,888
3,182,150
3,184,704
3,186,224
4,14,970
4,33,805
4,39,217
4,40,859
4,45,158
4,53,439
4,54,766
4,59,674
4,63,510
4,77,104
4,83,436
4,118,736
4,130,896
4,151,35
4,159,661
4,197,702
5,9,852
5,10,8
5,13,504
5,22,78
5,30,93
5,37,360
5,42,405
5,45,582
5,51,3
5,53,966
5,54,737
5,56,520
5,87,171
5,106,190
5,123,153
5,148,852
5,159,585
5,161,273
5,171,138
5,189,887
5,197,848
5,198,542
5,199,555
5,200,73
6,18,435
6,20,703
6,24,653
6,46,317
6,52,626
6,58,556
6,69,230
6,80,38
6,107,529
6,131,537
6,136,114
6,159,944
6,164,291
6,177,64
6,193,755
6,198,625
7,5,95
7,23,228
7,28,268
7,55,796
7,59,783
7,60,752
7,77,545
7,91,153
7,96,198
7,97,357
7,103,611
7,120,527
7,141,444
7,146,320
7,147,112
7,162,50
7,164,644
7,180,934
7,198,917
8,3,399
8,4,292
8,29,671
8,30,810
8,42,700
8,52,563
8,53,403
8,54,178
8,55,633
8,61,696
8,63,738
8,68,840
8,76,811
8,101,689
8,133,588
8,135,974
8,136,72
8,149,960
8,151,485
8,155,293
8,160,966
8,189,610
8,193,409
8,196,961
9,8,822
9,11,168
9,22,319
9,31,303
9,36,160
9,42,645
9,49,65
9,60,578
9,74,670
9,94,165
9,102,904
9,108,579
9,112,843
9,134,864
9,135,333
9,141,701
9,158,246
9,159,714
9,166,620
9,167,81
9,175,682
10,2,93
10,8,272
10,13,749
10,16,87
10,17,157
10,21,590
10,27,926
10,30,235
10,31,639
10,52,864
10,62,575
10,71,321
10,80,917
10,84,692
10,89,831
10,100,873
10,117,183
10,119,625
10,132,150
10,134,886
10,150,965
10,155,171
10,156,614
10,177,858
10,180,807
10,185,48
10,197,350
11,8,671
11,35,198
11,43,195
11,46,844
11,49,36
11,54,788
11,56,605
11,59,195
11,74,916
11,92,320
11,101,962
11,105,68
11,111,341
11,112,185
11,129,609
11,145,535
11,146,439
11,157,924
11,162,993
11,163,491
11,165,739
11,189,273
11,191,522
12,3,732
12,6,938
12,25,237
12,29,840
12,30,348
12,35,544
12,42,59
12,52,196
12,61,127
12,62,552
12,86,629
12,95,122
12,111,169
12,115,397
12,125,14
12,139,8
12,140,759
12,145,842
12,163,548
12,170,411
12,175,859
12,196,118
13,6,76
13,8,567
13,11,244
13,12,486
13,16,903
13,18,350
13,20,473
13,27,218
13,28,448
13,32,957
13,41,696
13,42,522
13,77,102
13,102,540
13,113,49
13,122,464
13,132,577
13,134,727
13,138,574
13,156,924
13,164,120
13,168,425
13,170,557
13,173,293
13,177,38
13,186,655
13,188,554
13,194,26
14,33,296
14,40,420
14,47,576
14,53,229
14,59,871
14,63,877
14,69,170
14,74,11
14,92,984
14,95,510
14,97,711
14,107,471
14,130,251
14,137,402
14,147,416
14,151,279
14,153,831
14,167,685
