0,3,0
0,13,0
0,14,0
0,15,0
0,16,0
0,19,0
1,3,1
1,4,1
1,6,1
1,10,1
1,12,1
1,14,1
1,16,1
1,19,1
2,5,2
2,6,2
2,8,2
2,9,2
2,11,2
2,14,2
2,17,2
3,5,0
3,6,0
3,8,0
3,9,0
3,15,0
3,17,0
3,18,0
4,7,1
4,9,1
4,10,1
4,12,1
4,13,1
4,16,1
5,8,2
5,11,2
5,14,2
6,12,0
6,13,0
6,14,0
6,15,0
6,16,0
6,18,0
7,8,1
7,9,1
7,10,1
7,12,1
7,13,1
7,14,1
7,16,1
7,19,1
8,16,2
8,17,2
9,15,0
9,18,0
10,13,1
10,16,1
11,14,2
11,15,2
11,17,2
11,18,2
12,13,0
12,15,0
12,16,0
12,18,0
12,19,0
13,15,1
13,17,1
13,19,1
14,15,2
14,17,2
14,19,2
15,17,0
16,17,1
16,19,1
17,18,2
